"","subj","block","type","session","item","alpha"
"7715",65881,"vocab3",1,3,69,0.3098
"7716",65881,"vocab3",1,3,70,0.2207
"7717",65881,"vocab3",1,3,71,0.1754
"7718",65881,"vocab3",1,3,72,0.2004
"7719",65881,"vocab3",1,3,73,0.2129
"7720",65881,"vocab3",1,3,74,0.2496
"7721",65881,"vocab3",1,3,75,0.232
"7722",65881,"flags",2,1,1,0.2883
"7723",65881,"flags",2,1,2,0.3363
"7724",65881,"flags",2,1,3,0.3
"7725",65881,"flags",2,1,4,0.3078
"7726",65881,"flags",2,1,5,0.3805
"7727",65881,"flags",2,1,6,0.25
"7728",65881,"flags",2,1,7,0.3285
"7729",65881,"flags",2,1,8,0.3465
"7730",65881,"flags",2,1,9,0.4977
"7731",65881,"flags",2,1,10,0.2566
"7732",65881,"flags",2,1,11,0.3781
"7733",65881,"flags",2,1,12,0.2031
"7734",65881,"flags",2,1,13,0.2008
"7735",65881,"flags",2,1,14,0.3293
"7736",65881,"flags",2,1,15,0.2008
"7737",65881,"flags",2,1,16,0.3699
"7738",65881,"flags",2,1,17,0.3492
"7739",65881,"flags",2,1,18,0.352
"7740",65881,"flags",2,1,19,0.2504
"7741",65881,"flags",2,1,20,0.3242
"7742",65881,"flags",2,1,21,0.325
"7743",65881,"flags",2,1,22,0.3117
"7744",65881,"flags",2,1,23,0.3
"7745",65881,"flags",2,1,24,0.3
"7746",65881,"flags",2,1,25,0.3152
"7747",65881,"maps",3,2,1,0.4711
"7748",65881,"maps",3,2,2,0.3063
"7749",65881,"maps",3,2,4,0.3
"7750",65881,"maps",3,2,5,0.4227
"7751",65881,"maps",3,2,6,0.4598
"7752",65881,"maps",3,2,7,0.4227
"7753",65881,"maps",3,2,8,0.3
"7754",65881,"maps",3,2,9,0.3621
"7755",65881,"maps",3,2,10,0.3988
"7756",65881,"maps",3,2,11,0.3984
"7757",65881,"maps",3,2,12,0.3492
"7758",65881,"maps",3,2,13,0.3
"7759",65881,"maps",3,2,14,0.3277
"7760",65881,"maps",3,2,15,0.2008
"7761",65881,"maps",3,2,16,0.2738
"7762",65881,"maps",3,2,17,0.3992
"7763",65881,"maps",3,2,18,0.3707
"7764",65881,"maps",3,2,20,0.2625
"7765",65881,"maps",3,2,22,0.3602
"7766",65881,"maps",3,2,24,0.3
"7767",65881,"maps",3,2,25,0.4672
"7768",65881,"biopsych",4,3,1,0.3383
"7769",65881,"biopsych",4,3,2,0.4062
"7770",65881,"biopsych",4,3,3,0.2504
"7771",65881,"biopsych",4,3,4,0.2504
"7772",65881,"biopsych",4,3,5,0.4875
"7773",65881,"biopsych",4,3,6,0.3484
"7774",65881,"biopsych",4,3,7,0.3195
"7775",65881,"biopsych",4,3,8,0.2031
"7776",65881,"biopsych",4,3,9,0.2504
"7777",65881,"biopsych",4,3,10,0.3496
"7778",65881,"biopsych",4,3,11,0.2828
"7779",65881,"biopsych",4,3,12,0.4051
"7780",65881,"biopsych",4,3,13,0.2504
"7781",65881,"biopsych",4,3,14,0.2008
"7782",65881,"biopsych",4,3,15,0.2008
"7783",65881,"biopsych",4,3,16,0.3277
"7784",65881,"biopsych",4,3,17,0.2504
"7785",65881,"biopsych",4,3,18,0.3023
"7786",65881,"biopsych",4,3,19,0.2504
"7787",65881,"biopsych",4,3,20,0.2012
"7788",65881,"biopsych",4,3,21,0.2504
"7789",65881,"biopsych",4,3,22,0.3793
"7790",65881,"biopsych",4,3,23,0.2504
"7791",65881,"biopsych",4,3,24,0.2008
"7792",65881,"biopsych",4,3,25,0.2508
"7793",65950,"vocab1",1,1,1,0.2504
"7794",65950,"vocab1",1,1,2,0.1512
"7795",65950,"vocab1",1,1,3,0.266
"7796",65950,"vocab1",1,1,4,0.2129
"7797",65950,"vocab1",1,1,5,0.402
"7798",65950,"vocab1",1,1,6,0.2488
"7799",65950,"vocab1",1,1,7,0.2609
"7800",65950,"vocab1",1,1,8,0.3184
"7801",65950,"vocab1",1,1,9,0.3598
"7802",65950,"vocab1",1,1,10,0.3238
"7803",65950,"vocab1",1,1,11,0.2039
"7804",65950,"vocab1",1,1,12,0.4016
"7805",65950,"vocab1",1,1,13,0.4313
"7806",65950,"vocab1",1,1,14,0.4449
"7807",65950,"vocab1",1,1,15,0.2973
"7808",65950,"vocab1",1,1,16,0.2867
"7809",65950,"vocab1",1,1,17,0.2816
"7810",65950,"vocab1",1,1,18,0.1645
"7811",65950,"vocab1",1,1,19,0.2246
"7812",65950,"vocab1",1,1,20,0.1551
"7813",65950,"vocab1",1,1,21,0.2582
"7814",65950,"vocab1",1,1,22,0.3098
"7815",65950,"vocab1",1,1,23,0.1512
"7816",65950,"vocab1",1,1,24,0.1723
"7817",65950,"vocab1",1,1,25,0.1512
"7818",65950,"vocab2",1,2,26,0.4551
"7819",65950,"vocab2",1,2,27,0.1645
"7820",65950,"vocab2",1,2,28,0.252
"7821",65950,"vocab2",1,2,29,0.1512
"7822",65950,"vocab2",1,2,30,0.2473
"7823",65950,"vocab2",1,2,31,0.2297
"7824",65950,"vocab2",1,2,32,0.2527
"7825",65950,"vocab2",1,2,33,0.2008
"7826",65950,"vocab2",1,2,34,0.1516
"7827",65950,"vocab2",1,2,35,0.2754
"7828",65950,"vocab2",1,2,36,0.2637
"7829",65950,"vocab2",1,2,37,0.1586
"7830",65950,"vocab2",1,2,38,0.2227
"7831",65950,"vocab2",1,2,39,0.1918
"7832",65950,"vocab2",1,2,40,0.1102
"7833",65950,"vocab2",1,2,41,0.2711
"7834",65950,"vocab2",1,2,42,0.1582
"7835",65950,"vocab2",1,2,43,0.2258
"7836",65950,"vocab2",1,2,44,0.2523
"7837",65950,"vocab2",1,2,45,0.1383
"7838",65950,"vocab2",1,2,46,0.2391
"7839",65950,"vocab2",1,2,47,0.2688
"7840",65950,"vocab2",1,2,48,0.1676
"7841",65950,"vocab2",1,2,49,0.2168
"7842",65950,"vocab2",1,2,50,0.4867
"7843",65950,"vocab3",1,3,51,0.2937
"7844",65950,"vocab3",1,3,52,0.2945
"7845",65950,"vocab3",1,3,53,0.2313
"7846",65950,"vocab3",1,3,54,0.1551
"7847",65950,"vocab3",1,3,55,0.2395
"7848",65950,"vocab3",1,3,56,0.341
"7849",65950,"vocab3",1,3,57,0.1133
"7850",65950,"vocab3",1,3,58,0.3621
"7851",65950,"vocab3",1,3,59,0.1512
"7852",65950,"vocab3",1,3,60,0.409
"7853",65950,"vocab3",1,3,61,0.1512
"7854",65950,"vocab3",1,3,62,0.5707
"7855",65950,"vocab3",1,3,63,0.2801
"7856",65950,"vocab3",1,3,64,0.2695
"7857",65950,"vocab3",1,3,65,0.3301
"7858",65950,"vocab3",1,3,66,0.3387
"7859",65950,"vocab3",1,3,67,0.15
"7860",65950,"vocab3",1,3,68,0.1758
"7861",65950,"vocab3",1,3,69,0.3004
"7862",65950,"vocab3",1,3,70,0.1676
"7863",65950,"vocab3",1,3,71,0.2004
"7864",65950,"vocab3",1,3,72,0.1848
"7865",65950,"vocab3",1,3,73,0.243
"7866",65950,"vocab3",1,3,74,0.2004
"7867",65950,"vocab3",1,3,75,0.1512
"7868",65950,"flags",2,1,1,0.2469
"7869",65950,"flags",2,1,2,0.2012
"7870",65950,"flags",2,1,3,0.3117
"7871",65950,"flags",2,1,4,0.4238
"7872",65950,"flags",2,1,5,0.2805
"7873",65950,"flags",2,1,6,0.2621
"7874",65950,"flags",2,1,7,0.2496
"7875",65950,"flags",2,1,8,0.3551
"7876",65950,"flags",2,1,9,0.35
"7877",65950,"flags",2,1,10,0.2066
"7878",65950,"flags",2,1,11,0.177
"7879",65950,"flags",2,1,12,0.2883
"7880",65950,"flags",2,1,13,0.2883
"7881",65950,"flags",2,1,14,0.2586
"7882",65950,"flags",2,1,15,0.4371
"7883",65950,"flags",2,1,16,0.4098
"7884",65950,"flags",2,1,17,0.1754
"7885",65950,"flags",2,1,18,0.3145
"7886",65950,"flags",2,1,19,0.1801
"7887",65950,"flags",2,1,20,0.3211
"7888",65950,"flags",2,1,21,0.3762
"7889",65950,"flags",2,1,22,0.2875
"7890",65950,"flags",2,1,23,0.2059
"7891",65950,"flags",2,1,24,0.2738
"7892",65950,"flags",2,1,25,0.3754
"7893",65950,"maps",3,2,1,0.3293
"7894",65950,"maps",3,2,2,0.25
"7895",65950,"maps",3,2,3,0.3844
"7896",65950,"maps",3,2,4,0.3367
"7897",65950,"maps",3,2,5,0.25
"7898",65950,"maps",3,2,6,0.3391
"7899",65950,"maps",3,2,7,0.3906
"7900",65950,"maps",3,2,8,0.3734
"7901",65950,"maps",3,2,9,0.4828
"7902",65950,"maps",3,2,10,0.3492
"7903",65950,"maps",3,2,11,0.3922
"7904",65950,"maps",3,2,12,0.3516
"7905",65950,"maps",3,2,13,0.3438
"7906",65950,"maps",3,2,14,0.3602
"7907",65950,"maps",3,2,15,0.2723
"7908",65950,"maps",3,2,16,0.2891
"7909",65950,"maps",3,2,17,0.3316
"7910",65950,"maps",3,2,18,0.3148
"7911",65950,"maps",3,2,19,0.491
"7912",65950,"maps",3,2,20,0.3
"7913",65950,"maps",3,2,21,0.418
"7914",65950,"maps",3,2,22,0.3523
"7915",65950,"maps",3,2,23,0.3699
"7916",65950,"maps",3,2,24,0.3004
"7917",65950,"maps",3,2,25,0.4266
"7918",65950,"biopsych",4,3,1,0.3422
"7919",65950,"biopsych",4,3,2,0.2484
"7920",65950,"biopsych",4,3,3,0.1566
"7921",65950,"biopsych",4,3,4,0.2008
"7922",65950,"biopsych",4,3,5,0.3973
"7923",65950,"biopsych",4,3,6,0.3367
"7924",65950,"biopsych",4,3,7,0.3465
"7925",65950,"biopsych",4,3,8,0.1512
"7926",65950,"biopsych",4,3,9,0.1758
"7927",65950,"biopsych",4,3,10,0.2605
"7928",65950,"biopsych",4,3,11,0.3094
"7929",65950,"biopsych",4,3,12,0.2004
"7930",65950,"biopsych",4,3,13,0.1512
"7931",65950,"biopsych",4,3,14,0.1512
"7932",65950,"biopsych",4,3,15,0.4426
"7933",65950,"biopsych",4,3,16,0.1516
"7934",65950,"biopsych",4,3,17,0.2012
"7935",65950,"biopsych",4,3,18,0.3219
"7936",65950,"biopsych",4,3,19,0.1512
"7937",65950,"biopsych",4,3,20,0.1691
"7938",65950,"biopsych",4,3,21,0.1512
"7939",65950,"biopsych",4,3,22,0.1512
"7940",65950,"biopsych",4,3,23,0.1512
"7941",65950,"biopsych",4,3,24,0.1512
"7942",65950,"biopsych",4,3,25,0.1512
"7943",65983,"vocab1",1,1,1,0.2641
"7944",65983,"vocab1",1,1,2,0.1512
"7945",65983,"vocab1",1,1,3,0.6313
"7946",65983,"vocab1",1,1,4,0.266
"7947",65983,"vocab1",1,1,5,0.2695
"7948",65983,"vocab1",1,1,6,0.2012
"7949",65983,"vocab1",1,1,7,0.2051
"7950",65983,"vocab1",1,1,8,0.2125
"7951",65983,"vocab1",1,1,9,0.4234
"7952",65983,"vocab1",1,1,10,0.2809
"7953",65983,"vocab1",1,1,11,0.152
"7954",65983,"vocab1",1,1,12,0.4625
"7955",65983,"vocab1",1,1,13,0.2008
"7956",65983,"vocab1",1,1,14,0.4438
"7957",65983,"vocab1",1,1,15,0.2199
"7958",65983,"vocab1",1,1,16,0.2012
"7959",65983,"vocab1",1,1,17,0.2629
"7960",65983,"vocab1",1,1,18,0.3281
"7961",65983,"vocab1",1,1,19,0.3477
"7962",65983,"vocab1",1,1,20,0.2125
"7963",65983,"vocab1",1,1,21,0.2277
"7964",65983,"vocab1",1,1,22,0.3074
"7965",65983,"vocab1",1,1,23,0.1512
"7966",65983,"vocab1",1,1,24,0.1664
"7967",65983,"vocab1",1,1,25,0.2008
"7968",65983,"vocab2",1,2,26,0.2859
"7969",65983,"vocab2",1,2,27,0.1527
"7970",65983,"vocab2",1,2,28,0.1664
"7971",65983,"vocab2",1,2,29,0.2078
"7972",65983,"vocab2",1,2,30,0.3848
"7973",65983,"vocab2",1,2,31,0.2762
"7974",65983,"vocab2",1,2,32,0.2781
"7975",65983,"vocab2",1,2,33,0.166
"7976",65983,"vocab2",1,2,34,0.1512
"7977",65983,"vocab2",1,2,35,0.302
"7978",65983,"vocab2",1,2,36,0.3379
"7979",65983,"vocab2",1,2,37,0.1695
"7980",65983,"vocab2",1,2,38,0.4293
"7981",65983,"vocab2",1,2,39,0.1516
"7982",65983,"vocab2",1,2,40,0.1629
"7983",65983,"vocab2",1,2,41,0.1512
"7984",65983,"vocab2",1,2,42,0.3156
"7985",65983,"vocab2",1,2,43,0.1516
"7986",65983,"vocab2",1,2,44,0.1512
"7987",65983,"vocab2",1,2,45,0.2266
"7988",65983,"vocab2",1,2,46,0.407
"7989",65983,"vocab2",1,2,47,0.2492
"7990",65983,"vocab2",1,2,48,0.2211
"7991",65983,"vocab2",1,2,49,0.175
"7992",65983,"vocab2",1,2,50,0.3559
"7993",65983,"vocab3",1,3,51,0.4586
"7994",65983,"vocab3",1,3,52,0.259
"7995",65983,"vocab3",1,3,53,0.3625
"7996",65983,"vocab3",1,3,54,0.2645
"7997",65983,"vocab3",1,3,55,0.2715
"7998",65983,"vocab3",1,3,56,0.5844
"7999",65983,"vocab3",1,3,57,0.1512
"8000",65983,"vocab3",1,3,58,0.2711
"8001",65983,"vocab3",1,3,59,0.1512
"8002",65983,"vocab3",1,3,60,0.1695
"8003",65983,"vocab3",1,3,61,0.1629
"8004",65983,"vocab3",1,3,62,0.2727
"8005",65983,"vocab3",1,3,63,0.1512
"8006",65983,"vocab3",1,3,64,0.3223
"8007",65983,"vocab3",1,3,65,0.1855
"8008",65983,"vocab3",1,3,66,0.1512
"8009",65983,"vocab3",1,3,67,0.1613
"8010",65983,"vocab3",1,3,68,0.1781
"8011",65983,"vocab3",1,3,69,0.277
"8012",65983,"vocab3",1,3,70,0.3012
"8013",65983,"vocab3",1,3,71,0.2023
"8014",65983,"vocab3",1,3,72,0.1289
"8015",65983,"vocab3",1,3,73,0.1625
"8016",65983,"vocab3",1,3,74,0.2012
"8017",65983,"vocab3",1,3,75,0.1508
"8018",65983,"flags",2,1,1,0.1988
"8019",65983,"flags",2,1,2,0.2023
"8020",65983,"flags",2,1,3,0.2008
"8021",65983,"flags",2,1,4,0.3574
"8022",65983,"flags",2,1,5,0.3816
"8023",65983,"flags",2,1,6,0.2066
"8024",65983,"flags",2,1,7,0.2008
"8025",65983,"flags",2,1,8,0.3383
"8026",65983,"flags",2,1,9,0.2777
"8027",65983,"flags",2,1,10,0.2754
"8028",65983,"flags",2,1,11,0.3234
"8029",65983,"flags",2,1,12,0.2301
"8030",65983,"flags",2,1,13,0.2004
"8031",65983,"flags",2,1,14,0.343
"8032",65983,"flags",2,1,15,0.327
"8033",65983,"flags",2,1,16,0.423
"8034",65983,"flags",2,1,17,0.3621
"8035",65983,"flags",2,1,18,0.2738
"8036",65983,"flags",2,1,19,0.2547
"8037",65983,"flags",2,1,20,0.2902
"8038",65983,"flags",2,1,21,0.1527
"8039",65983,"flags",2,1,22,0.2789
"8040",65983,"flags",2,1,23,0.3176
"8041",65983,"flags",2,1,24,0.2332
"8042",65983,"flags",2,1,25,0.3762
"8043",65983,"maps",3,2,1,0.3492
"8044",65983,"maps",3,2,2,0.3203
"8045",65983,"maps",3,2,3,0.3957
"8046",65983,"maps",3,2,4,0.2555
"8047",65983,"maps",3,2,5,0.2738
"8048",65983,"maps",3,2,6,0.3148
"8049",65983,"maps",3,2,7,0.3461
"8050",65983,"maps",3,2,8,0.2008
"8051",65983,"maps",3,2,9,0.3
"8052",65983,"maps",3,2,10,0.2723
"8053",65983,"maps",3,2,11,0.423
"8054",65983,"maps",3,2,12,0.3375
"8055",65983,"maps",3,2,13,0.3617
"8056",65983,"maps",3,2,14,0.3027
"8057",65983,"maps",3,2,15,0.298
"8058",65983,"maps",3,2,16,0.3742
"8059",65983,"maps",3,2,17,0.4129
"8060",65983,"maps",3,2,18,0.3098
"8061",65983,"maps",3,2,19,0.4191
"8062",65983,"maps",3,2,20,0.2504
"8063",65983,"maps",3,2,21,0.2898
"8064",65983,"maps",3,2,22,0.318
"8065",65983,"maps",3,2,23,0.307
"8066",65983,"maps",3,2,24,0.2504
"8067",65983,"maps",3,2,25,0.4223
"8068",65983,"biopsych",4,3,1,0.2305
"8069",65983,"biopsych",4,3,2,0.2992
"8070",65983,"biopsych",4,3,3,0.3613
"8071",65983,"biopsych",4,3,4,0.3406
"8072",65983,"biopsych",4,3,5,0.6191
"8073",65983,"biopsych",4,3,6,0.4023
"8074",65983,"biopsych",4,3,7,0.3336
"8075",65983,"biopsych",4,3,8,0.202
"8076",65983,"biopsych",4,3,9,0.2422
"8077",65983,"biopsych",4,3,10,0.2008
"8078",65983,"biopsych",4,3,11,0.2098
"8079",65983,"biopsych",4,3,12,0.2008
"8080",65983,"biopsych",4,3,13,0.1754
"8081",65983,"biopsych",4,3,14,0.2008
"8082",65983,"biopsych",4,3,15,0.2934
"8083",65983,"biopsych",4,3,16,0.3367
"8084",65983,"biopsych",4,3,17,0.2063
"8085",65983,"biopsych",4,3,18,0.4414
"8086",65983,"biopsych",4,3,19,0.2008
"8087",65983,"biopsych",4,3,20,0.2496
"8088",65983,"biopsych",4,3,21,0.1754
"8089",65983,"biopsych",4,3,22,0.2008
"8090",65983,"biopsych",4,3,23,0.2008
"8091",65983,"biopsych",4,3,24,0.3063
"8092",65983,"biopsych",4,3,25,0.2004
"8093",66013,"vocab1",1,1,1,0.1141
"8094",66013,"vocab1",1,1,2,0.1945
"8095",66013,"vocab1",1,1,3,0.1758
"8096",66013,"vocab1",1,1,4,0.4539
"8097",66013,"vocab1",1,1,5,0.1988
"8098",66013,"vocab1",1,1,6,0.1387
"8099",66013,"vocab1",1,1,7,0.1512
"8100",66013,"vocab1",1,1,8,0.1516
"8101",66013,"vocab1",1,1,9,0.2773
"8102",66013,"vocab1",1,1,10,0.1871
"8103",66013,"vocab1",1,1,11,0.1512
"8104",66013,"vocab1",1,1,12,0.423
"8105",66013,"vocab1",1,1,13,0.2402
"8106",66013,"vocab1",1,1,14,0.148
"8107",66013,"vocab1",1,1,15,0.2176
"8108",66013,"vocab1",1,1,16,0.1508
"8109",66013,"vocab1",1,1,17,0.268
"8110",66013,"vocab1",1,1,18,0.1512
"8111",66013,"vocab1",1,1,19,0.1516
"8112",66013,"vocab1",1,1,20,0.1801
"8113",66013,"vocab1",1,1,21,0.1875
"8114",66013,"vocab1",1,1,22,0.2008
"8115",66013,"vocab1",1,1,23,0.248
"8116",66013,"vocab1",1,1,24,0.1512
"8117",66013,"vocab1",1,1,25,0.4789
"8118",66013,"vocab2",1,2,26,0.2531
"8119",66013,"vocab2",1,2,27,0.3391
"8120",66013,"vocab2",1,2,28,0.2008
"8121",66013,"vocab2",1,2,29,0.2008
"8122",66013,"vocab2",1,2,30,0.2008
"8123",66013,"vocab2",1,2,31,0.1512
"8124",66013,"vocab2",1,2,32,0.6512
"8125",66013,"vocab2",1,2,33,0.4035
"8126",66013,"vocab2",1,2,34,0.2008
"8127",66013,"vocab2",1,2,35,0.5289
"8128",66013,"vocab2",1,2,36,0.2027
"8129",66013,"vocab2",1,2,37,0.1754
"8130",66013,"vocab2",1,2,38,0.2289
"8131",66013,"vocab2",1,2,39,0.2215
"8132",66013,"vocab2",1,2,40,0.2941
"8133",66013,"vocab2",1,2,41,0.2383
"8134",66013,"vocab2",1,2,42,0.25
"8135",66013,"vocab2",1,2,43,0.2469
"8136",66013,"vocab2",1,2,44,0.3793
"8137",66013,"vocab2",1,2,45,0.2504
"8138",66013,"vocab2",1,2,46,0.4113
"8139",66013,"vocab2",1,2,47,0.298
"8140",66013,"vocab2",1,2,48,0.2906
"8141",66013,"vocab2",1,2,49,0.2008
"8142",66013,"vocab2",1,2,50,0.2008
"8143",66013,"vocab3",1,3,51,0.2074
"8144",66013,"vocab3",1,3,52,0.3203
"8145",66013,"vocab3",1,3,53,0.3531
"8146",66013,"vocab3",1,3,54,0.2008
"8147",66013,"vocab3",1,3,55,0.2633
"8148",66013,"vocab3",1,3,56,0.45
"8149",66013,"vocab3",1,3,57,0.2008
"8150",66013,"vocab3",1,3,58,0.25
"8151",66013,"vocab3",1,3,59,0.2008
"8152",66013,"vocab3",1,3,60,0.1754
"8153",66013,"vocab3",1,3,61,0.2008
"8154",66013,"vocab3",1,3,62,0.2598
"8155",66013,"vocab3",1,3,63,0.1879
"8156",66013,"vocab3",1,3,64,0.243
"8157",66013,"vocab3",1,3,65,0.2254
"8158",66013,"vocab3",1,3,66,0.3383
"8159",66013,"vocab3",1,3,67,0.2133
"8160",66013,"vocab3",1,3,68,0.232
"8161",66013,"vocab3",1,3,69,0.2004
"8162",66013,"vocab3",1,3,70,0.275
"8163",66013,"vocab3",1,3,71,0.5191
"8164",66013,"vocab3",1,3,72,0.3242
"8165",66013,"vocab3",1,3,73,0.2504
"8166",66013,"vocab3",1,3,74,0.2504
"8167",66013,"vocab3",1,3,75,0.225
"8168",66013,"flags",2,1,1,0.1629
"8169",66013,"flags",2,1,2,0.1648
"8170",66013,"flags",2,1,3,0.1512
"8171",66013,"flags",2,1,4,0.2395
"8172",66013,"flags",2,1,5,0.1016
"8173",66013,"flags",2,1,6,0.1516
"8174",66013,"flags",2,1,7,0.1633
"8175",66013,"flags",2,1,8,0.1582
"8176",66013,"flags",2,1,9,0.2891
"8177",66013,"flags",2,1,10,0.1508
"8178",66013,"flags",2,1,11,0.1734
"8179",66013,"flags",2,1,12,0.2441
"8180",66013,"flags",2,1,13,0.2422
"8181",66013,"flags",2,1,14,0.2121
"8182",66013,"flags",2,1,15,0.2402
"8183",66013,"flags",2,1,16,0.3016
"8184",66013,"flags",2,1,17,0.2629
"8185",66013,"flags",2,1,18,0.1031
"8186",66013,"flags",2,1,19,0.1512
"8187",66013,"flags",2,1,20,0.193
"8188",66013,"flags",2,1,21,0.2023
"8189",66013,"flags",2,1,22,0.1512
"8190",66013,"flags",2,1,23,0.1512
"8191",66013,"flags",2,1,24,0.1512
"8192",66013,"flags",2,1,25,0.1512
"8193",66013,"maps",3,2,1,0.2965
"8194",66013,"maps",3,2,2,0.1941
"8195",66013,"maps",3,2,3,0.2504
"8196",66013,"maps",3,2,4,0.2008
"8197",66013,"maps",3,2,5,0.4586
"8198",66013,"maps",3,2,6,0.2859
"8199",66013,"maps",3,2,7,0.3484
"8200",66013,"maps",3,2,8,0.2258
"8201",66013,"maps",3,2,9,0.4391
"8202",66013,"maps",3,2,10,0.3039
"8203",66013,"maps",3,2,11,0.2672
"8204",66013,"maps",3,2,12,0.3
"8205",66013,"maps",3,2,13,0.234
"8206",66013,"maps",3,2,14,0.2973
"8207",66013,"maps",3,2,15,0.2898
"8208",66013,"maps",3,2,16,0.3672
"8209",66013,"maps",3,2,17,0.2508
"8210",66013,"maps",3,2,18,0.4375
"8211",66013,"maps",3,2,19,0.3992
"8212",66013,"maps",3,2,20,0.3406
"8213",66013,"maps",3,2,21,0.4043
"8214",66013,"maps",3,2,22,0.2516
"8215",66013,"maps",3,2,23,0.2285
"8216",66013,"maps",3,2,24,0.2563
"8217",66013,"maps",3,2,25,0.2625
"8218",66013,"biopsych",4,3,1,0.3969
"8219",66013,"biopsych",4,3,2,0.2871
"8220",66013,"biopsych",4,3,3,0.2008
"8221",66013,"biopsych",4,3,4,0.2063
"8222",66013,"biopsych",4,3,5,0.5145
"8223",66013,"biopsych",4,3,6,0.5324
"8224",66013,"biopsych",4,3,7,0.2578
"8225",66013,"biopsych",4,3,8,0.2008
"8226",66013,"biopsych",4,3,9,0.2008
"8227",66013,"biopsych",4,3,10,0.2824
"8228",66013,"biopsych",4,3,11,0.2754
"8229",66013,"biopsych",4,3,12,0.3039
"8230",66013,"biopsych",4,3,13,0.2008
"8231",66013,"biopsych",4,3,14,0.2008
"8232",66013,"biopsych",4,3,15,0.4375
"8233",66013,"biopsych",4,3,16,0.343
"8234",66013,"biopsych",4,3,17,0.2684
"8235",66013,"biopsych",4,3,18,0.4137
"8236",66013,"biopsych",4,3,19,0.2008
"8237",66013,"biopsych",4,3,20,0.2504
"8238",66013,"biopsych",4,3,21,0.2008
"8239",66013,"biopsych",4,3,22,0.2012
"8240",66013,"biopsych",4,3,23,0.3492
"8241",66013,"biopsych",4,3,24,0.2055
"8242",66013,"biopsych",4,3,25,0.2504
"8243",66040,"vocab1",1,1,1,0.373
"8244",66040,"vocab1",1,1,2,0.2254
"8245",66040,"vocab1",1,1,3,0.4762
"8246",66040,"vocab1",1,1,4,0.2762
"8247",66040,"vocab1",1,1,5,0.4227
"8248",66040,"vocab1",1,1,6,0.3188
"8249",66040,"vocab1",1,1,7,0.2008
"8250",66040,"vocab1",1,1,8,0.2563
"8251",66040,"vocab1",1,1,9,0.3797
"8252",66040,"vocab1",1,1,10,0.2125
"8253",66040,"vocab1",1,1,11,0.2008
"8254",66040,"vocab1",1,1,12,0.4496
"8255",66040,"vocab1",1,1,13,0.3051
"8256",66040,"vocab1",1,1,14,0.3117
"8257",66040,"vocab1",1,1,15,0.3281
"8258",66040,"vocab1",1,1,16,0.5203
"8259",66040,"vocab1",1,1,17,0.2758
"8260",66040,"vocab1",1,1,18,0.2906
"8261",66040,"vocab1",1,1,19,0.4375
"8262",66040,"vocab1",1,1,20,0.3035
"8263",66040,"vocab1",1,1,21,0.2715
"8264",66040,"vocab1",1,1,22,0.25
"8265",66040,"vocab1",1,1,23,0.2906
"8266",66040,"vocab1",1,1,24,0.2742
"8267",66040,"vocab1",1,1,25,0.2008
"8268",66040,"vocab2",1,2,26,0.3164
"8269",66040,"vocab2",1,2,27,0.2563
"8270",66040,"vocab2",1,2,28,0.2156
"8271",66040,"vocab2",1,2,29,0.2676
"8272",66040,"vocab2",1,2,30,0.259
"8273",66040,"vocab2",1,2,31,0.3328
"8274",66040,"vocab2",1,2,32,0.2164
"8275",66040,"vocab2",1,2,33,0.2344
"8276",66040,"vocab2",1,2,34,0.2723
"8277",66040,"vocab2",1,2,35,0.2398
"8278",66040,"vocab2",1,2,36,0.3828
"8279",66040,"vocab2",1,2,37,0.1512
"8280",66040,"vocab2",1,2,38,0.3527
"8281",66040,"vocab2",1,2,39,0.4074
"8282",66040,"vocab2",1,2,40,0.3078
"8283",66040,"vocab2",1,2,41,0.1516
"8284",66040,"vocab2",1,2,42,0.1852
"8285",66040,"vocab2",1,2,43,0.323
"8286",66040,"vocab2",1,2,44,0.1633
"8287",66040,"vocab2",1,2,45,0.2004
"8288",66040,"vocab2",1,2,46,0.3398
"8289",66040,"vocab2",1,2,47,0.2129
"8290",66040,"vocab2",1,2,48,0.2762
"8291",66040,"vocab2",1,2,49,0.2129
"8292",66040,"vocab2",1,2,50,0.2664
"8293",66040,"vocab3",1,3,51,0.5066
"8294",66040,"vocab3",1,3,52,0.25
"8295",66040,"vocab3",1,3,53,0.2996
"8296",66040,"vocab3",1,3,54,0.2004
"8297",66040,"vocab3",1,3,55,0.1973
"8298",66040,"vocab3",1,3,56,0.3094
"8299",66040,"vocab3",1,3,57,0.3234
"8300",66040,"vocab3",1,3,58,0.2012
"8301",66040,"vocab3",1,3,59,0.1535
"8302",66040,"vocab3",1,3,60,0.1629
"8303",66040,"vocab3",1,3,61,0.1512
"8304",66040,"vocab3",1,3,62,0.3867
"8305",66040,"vocab3",1,3,63,0.2996
"8306",66040,"vocab3",1,3,64,0.3793
"8307",66040,"vocab3",1,3,65,0.2238
"8308",66040,"vocab3",1,3,66,0.2262
"8309",66040,"vocab3",1,3,67,0.2008
"8310",66040,"vocab3",1,3,68,0.3465
"8311",66040,"vocab3",1,3,69,0.3531
"8312",66040,"vocab3",1,3,70,0.3051
"8313",66040,"vocab3",1,3,71,0.275
"8314",66040,"vocab3",1,3,72,0.3094
"8315",66040,"vocab3",1,3,73,0.2012
